variable,drug,replicate
9.62182848144,Drug,190711
27.778841133232003,Drug,190711
36.266155510144,Drug,190711
20.928673691968,Drug,190711
42.044039578352,Drug,190711
42.26902760752,Drug,190711
38.48731392576,Drug,190711
24.921014464864,Drug,190711
41.077069750864,Drug,190711
46.012445454528,Drug,190711
39.87553793552,Drug,190711
26.237433784464,Drug,190711
40.727620258752,Drug,190711
33.709908540448,Drug,190711
53.06366602824,Drug,190711
12.340832748832,Drug,190711
35.078984632832,Drug,190711
37.893728487104,Drug,190711
13.197702051408,Drug,190711
42.522737512752,Drug,190711
27.137385901136,Drug,190711
18.291048073424,Drug,190711
16.984202712512,Drug,190711
6.175203353759999,Drug,190711
42.398276049808,Drug,190711
46.586882975808,Drug,190711
46.668261624656,Drug,190711
33.011009556224,Drug,190711
47.424604361008,Drug,190711
27.726184360448,Drug,190711
21.330779956864,Drug,190711
28.664432311872,Drug,190711
38.48731392576,Drug,190711
26.237433784464,Drug,190711
42.441358863904,Drug,190711
47.5107699892,Drug,190711
17.108664175456,Drug,190711
26.921971830656,Drug,190711
25.53853480024,Drug,190711
41.21589215184,Drug,190711
48.439443981936,Drug,190711
17.659166800016,Drug,190711
28.061272914528,Drug,190711
18.520823081936,Drug,190711
52.723790494816,Drug,190711
30.928673541584,Drug,190711
34.901866397104,Drug,190711
27.683101546352,Drug,190711
48.214455952768,Drug,190711
37.348012841888,Drug,190711
12.240306182607998,Drug,190711
34.078505949936,Drug,190711
37.927237342512,Drug,190711
38.803254562464,Drug,190711
54.944948910432,Drug,190711
16.098611533872006,Drug,190711
43.087601075344,Drug,190711
37.663953478592,Drug,190711
25.92149314776,Drug,190711
37.802775879568,Drug,190711
36.23743363408,Drug,190711
18.257539218016,Drug,190711
39.999999398464,Drug,190711
23.685973794112,Drug,190711
26.778362450336,Drug,190711
19.080899665184,Drug,190711
8.549545108384,Drug,190711
24.561991014064,Drug,190711
11.718525434112,Drug,190711
34.29870699976,Drug,190711
39.238869682768005,Drug,190711
15.739588083072,Drug,190711
32.020104832016,Drug,190711
